"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/05/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/06/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/07/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/08/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/09/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/10/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/11/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/12/2018","AQS","390350073","1","0.6","ppm","7","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/13/2018","AQS","390350073","1","0.6","ppm","7","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/14/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/15/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/16/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/17/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/18/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/19/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/20/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","17","71.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/21/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/22/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/23/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/24/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/25/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/26/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/27/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/28/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/29/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"11/30/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/01/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/02/2018","AQS","390350073","1","0.2","ppm","2","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/03/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/04/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/05/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","18","75.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/06/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/07/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/08/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/09/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/10/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/11/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/12/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/13/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/14/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/15/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/16/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/17/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/18/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/19/2018","AQS","390350073","1","0.5","ppm","6","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/20/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/21/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/22/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/23/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/24/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/25/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/26/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/27/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/28/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/29/2018","AQS","390350073","1","0.4","ppm","5","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/30/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"12/31/2018","AQS","390350073","1","0.3","ppm","3","Cleveland Near Road","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"01/10/2018","AQS","390850006","1","0","ppm","0","Mentor","4","17.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/11/2018","AQS","390850006","1","0","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/12/2018","AQS","390850006","1","0.1","ppm","1","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/13/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/14/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/15/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/16/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/17/2018","AQS","390850006","1","0.4","ppm","5","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/18/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/19/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/20/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/21/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/22/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/23/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/24/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/25/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/26/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/27/2018","AQS","390850006","1","0.1","ppm","1","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/28/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/29/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/30/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"01/31/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/01/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/02/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/03/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/04/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/05/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/06/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/07/2018","AQS","390850006","1","0.4","ppm","5","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/08/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/09/2018","AQS","390850006","1","0.5","ppm","6","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/10/2018","AQS","390850006","1","0.5","ppm","6","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/11/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/12/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/13/2018","AQS","390850006","1","0.5","ppm","6","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/14/2018","AQS","390850006","1","0.6","ppm","7","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/15/2018","AQS","390850006","1","0.8","ppm","9","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/16/2018","AQS","390850006","1","1","ppm","11","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/17/2018","AQS","390850006","1","1.2","ppm","14","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/18/2018","AQS","390850006","1","1.2","ppm","14","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/19/2018","AQS","390850006","1","1","ppm","11","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/20/2018","AQS","390850006","1","0.7","ppm","8","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/21/2018","AQS","390850006","1","0.5","ppm","6","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/22/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/23/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/24/2018","AQS","390850006","1","-0.1","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/25/2018","AQS","390850006","1","0","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/26/2018","AQS","390850006","1","0","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/27/2018","AQS","390850006","1","0","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"02/28/2018","AQS","390850006","1","0","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/01/2018","AQS","390850006","1","0.4","ppm","5","Mentor","7","29.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/02/2018","AQS","390850006","1","0.7","ppm","8","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/03/2018","AQS","390850006","1","0.5","ppm","6","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/04/2018","AQS","390850006","1","0.3","ppm","3","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/05/2018","AQS","390850006","1","0","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/06/2018","AQS","390850006","1","-0.1","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/07/2018","AQS","390850006","1","-0.3","ppm","0","Mentor","9","38.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/13/2018","AQS","390850006","1","0.2","ppm","2","Mentor","6","25.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/14/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/15/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/16/2018","AQS","390850006","1","0.1","ppm","1","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/17/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/18/2018","AQS","390850006","1","0.1","ppm","1","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/19/2018","AQS","390850006","1","0","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/20/2018","AQS","390850006","1","0","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/21/2018","AQS","390850006","1","0","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/22/2018","AQS","390850006","1","-0.1","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/23/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/24/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/25/2018","AQS","390850006","1","0.2","ppm","2","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/26/2018","AQS","390850006","1","0.1","ppm","1","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/27/2018","AQS","390850006","1","0","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/28/2018","AQS","390850006","1","0","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/29/2018","AQS","390850006","1","0.1","ppm","1","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/30/2018","AQS","390850006","1","-0.1","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"03/31/2018","AQS","390850006","1","-0.1","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"04/01/2018","AQS","390850006","1","-0.2","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"04/02/2018","AQS","390850006","1","-0.2","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"04/03/2018","AQS","390850006","1","-0.2","ppm","0","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"04/04/2018","AQS","390850006","1","0.6","ppm","7","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"04/05/2018","AQS","390850006","1","0.7","ppm","8","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"04/06/2018","AQS","390850006","1","0.7","ppm","8","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"04/07/2018","AQS","390850006","1","0.7","ppm","8","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
"04/08/2018","AQS","390850006","1","0.6","ppm","7","Mentor","24","100.0000","42101","Carbon monoxide","17460","Cleveland-Elyria, OH","39","Ohio","085","Lake","41.66693","-81.33872"
