"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/07/2018","AQS","390350073","1","41","ppb","39","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/08/2018","AQS","390350073","1","38","ppb","36","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/09/2018","AQS","390350073","1","40","ppb","38","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/10/2018","AQS","390350073","1","37","ppb","35","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/11/2018","AQS","390350073","1","19","ppb","18","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/12/2018","AQS","390350073","1","27","ppb","25","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/13/2018","AQS","390350073","1","14","ppb","13","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/14/2018","AQS","390350073","1","24","ppb","23","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/15/2018","AQS","390350073","1","23","ppb","22","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/16/2018","AQS","390350073","1","15","ppb","14","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/17/2018","AQS","390350073","1","13","ppb","12","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/18/2018","AQS","390350073","1","15","ppb","14","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/19/2018","AQS","390350073","1","13","ppb","12","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/20/2018","AQS","390350073","1","15","ppb","14","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/21/2018","AQS","390350073","1","11","ppb","10","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/22/2018","AQS","390350073","1","10","ppb","9","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/23/2018","AQS","390350073","1","13","ppb","12","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/24/2018","AQS","390350073","1","7","ppb","7","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/25/2018","AQS","390350073","1","7","ppb","7","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/26/2018","AQS","390350073","1","35","ppb","33","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/27/2018","AQS","390350073","1","40","ppb","38","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"02/28/2018","AQS","390350073","1","34","ppb","32","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/01/2018","AQS","390350073","1","19","ppb","18","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/02/2018","AQS","390350073","1","11","ppb","10","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/03/2018","AQS","390350073","1","10","ppb","9","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/04/2018","AQS","390350073","1","14","ppb","13","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/05/2018","AQS","390350073","1","11","ppb","10","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/06/2018","AQS","390350073","1","31","ppb","29","Cleveland Near Road","22","92.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/07/2018","AQS","390350073","1","21","ppb","20","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/08/2018","AQS","390350073","1","22","ppb","21","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/09/2018","AQS","390350073","1","24","ppb","23","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/10/2018","AQS","390350073","1","35","ppb","33","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/11/2018","AQS","390350073","1","25","ppb","24","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/14/2018","AQS","390350073","1","15","ppb","14","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/15/2018","AQS","390350073","1","32","ppb","30","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/16/2018","AQS","390350073","1","40","ppb","38","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/17/2018","AQS","390350073","1","38","ppb","36","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/18/2018","AQS","390350073","1","45","ppb","42","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/19/2018","AQS","390350073","1","11","ppb","10","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/20/2018","AQS","390350073","1","4","ppb","4","Cleveland Near Road","18","75.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/22/2018","AQS","390350073","1","17","ppb","16","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/23/2018","AQS","390350073","1","29","ppb","27","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/24/2018","AQS","390350073","1","20","ppb","19","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/25/2018","AQS","390350073","1","3","ppb","3","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/26/2018","AQS","390350073","1","5","ppb","5","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/27/2018","AQS","390350073","1","17","ppb","16","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"03/28/2018","AQS","390350073","1","24","ppb","23","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/01/2018","AQS","390350073","1","8","ppb","8","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/02/2018","AQS","390350073","1","25","ppb","24","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/03/2018","AQS","390350073","1","20","ppb","19","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/04/2018","AQS","390350073","1","7","ppb","7","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/05/2018","AQS","390350073","1","26","ppb","25","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/06/2018","AQS","390350073","1","16","ppb","15","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/07/2018","AQS","390350073","1","12","ppb","11","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/08/2018","AQS","390350073","1","6","ppb","6","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/09/2018","AQS","390350073","1","31","ppb","29","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/10/2018","AQS","390350073","1","42","ppb","40","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/11/2018","AQS","390350073","1","25","ppb","24","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/12/2018","AQS","390350073","1","27","ppb","25","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/13/2018","AQS","390350073","1","38","ppb","36","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/14/2018","AQS","390350073","1","28","ppb","26","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/15/2018","AQS","390350073","1","11","ppb","10","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/16/2018","AQS","390350073","1","12","ppb","11","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/17/2018","AQS","390350073","1","16","ppb","15","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/18/2018","AQS","390350073","1","25","ppb","24","Cleveland Near Road","20","83.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/19/2018","AQS","390350073","1","13","ppb","12","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/20/2018","AQS","390350073","1","30","ppb","28","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/21/2018","AQS","390350073","1","29","ppb","27","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/22/2018","AQS","390350073","1","6","ppb","6","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/23/2018","AQS","390350073","1","8","ppb","8","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/24/2018","AQS","390350073","1","5","ppb","5","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/25/2018","AQS","390350073","1","23","ppb","22","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/26/2018","AQS","390350073","1","29","ppb","27","Cleveland Near Road","19","79.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/27/2018","AQS","390350073","1","21","ppb","20","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/28/2018","AQS","390350073","1","10","ppb","9","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/29/2018","AQS","390350073","1","22","ppb","21","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"04/30/2018","AQS","390350073","1","39","ppb","37","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/01/2018","AQS","390350073","1","40","ppb","38","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/02/2018","AQS","390350073","1","28","ppb","26","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/03/2018","AQS","390350073","1","29","ppb","27","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/04/2018","AQS","390350073","1","14","ppb","13","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/05/2018","AQS","390350073","1","14","ppb","13","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/06/2018","AQS","390350073","1","13","ppb","12","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/07/2018","AQS","390350073","1","17","ppb","16","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/08/2018","AQS","390350073","1","28","ppb","26","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/09/2018","AQS","390350073","1","20","ppb","19","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/10/2018","AQS","390350073","1","20","ppb","19","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/11/2018","AQS","390350073","1","14","ppb","13","Cleveland Near Road","22","92.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/12/2018","AQS","390350073","1","12","ppb","11","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/13/2018","AQS","390350073","1","28","ppb","26","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/14/2018","AQS","390350073","1","28","ppb","26","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/15/2018","AQS","390350073","1","24","ppb","23","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/16/2018","AQS","390350073","1","18","ppb","17","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/17/2018","AQS","390350073","1","17","ppb","16","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/18/2018","AQS","390350073","1","3","ppb","3","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/19/2018","AQS","390350073","1","10","ppb","9","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/20/2018","AQS","390350073","1","10","ppb","9","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/21/2018","AQS","390350073","1","7","ppb","7","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/22/2018","AQS","390350073","1","31","ppb","29","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/23/2018","AQS","390350073","1","19","ppb","18","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/24/2018","AQS","390350073","1","33","ppb","31","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/25/2018","AQS","390350073","1","21","ppb","20","Cleveland Near Road","22","92.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/26/2018","AQS","390350073","1","23","ppb","22","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/27/2018","AQS","390350073","1","8","ppb","8","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/28/2018","AQS","390350073","1","8","ppb","8","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/29/2018","AQS","390350073","1","17","ppb","16","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/30/2018","AQS","390350073","1","5","ppb","5","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"05/31/2018","AQS","390350073","1","15","ppb","14","Cleveland Near Road","22","92.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/02/2018","AQS","390350073","1","8","ppb","8","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/03/2018","AQS","390350073","1","7","ppb","7","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/04/2018","AQS","390350073","1","17","ppb","16","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/05/2018","AQS","390350073","1","28","ppb","26","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/06/2018","AQS","390350073","1","10","ppb","9","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/07/2018","AQS","390350073","1","14","ppb","13","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/08/2018","AQS","390350073","1","17","ppb","16","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/09/2018","AQS","390350073","1","9","ppb","8","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/10/2018","AQS","390350073","1","3","ppb","3","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/11/2018","AQS","390350073","1","2","ppb","2","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/12/2018","AQS","390350073","1","6","ppb","6","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/13/2018","AQS","390350073","1","21","ppb","20","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/14/2018","AQS","390350073","1","28","ppb","26","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/15/2018","AQS","390350073","1","13","ppb","12","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/16/2018","AQS","390350073","1","14","ppb","13","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/17/2018","AQS","390350073","1","8","ppb","8","Cleveland Near Road","24","100.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/18/2018","AQS","390350073","1","17","ppb","16","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/19/2018","AQS","390350073","1","14","ppb","13","Cleveland Near Road","21","88.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
"06/20/2018","AQS","390350073","1","17","ppb","16","Cleveland Near Road","23","96.0000","42602","Nitrogen dioxide (NO2)","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.44013","-81.494833"
