date,co_max,co_aqi_val,no2_max,no2_aqi_val,ozone_max,ozone_aqi_val,pm10_mean,pm10_aqi_val,pm2.5_mean,pm2.5_aqi_val,so2_max,so2_aqi_val,cumulative_aqi,temp_high,temp_low,temp_avg,pct_change_aqi,month,weekday
2019-05-29,0.4,5.0,,,0.03,28.0,19.0,18.0,16.1,59.0,0.0,0.0,59.0,76,57,66.5,-0.01666666666666672,5,2
2019-05-30,0.7,8.0,,,0.042,39.0,35.0,32.0,18.2,64.0,1.0,1.0,64.0,76,61,68.5,0.0847457627118644,5,3
2019-05-31,0.3,3.0,,,0.048,44.0,25.0,23.0,12.0,50.0,1.0,1.0,50.0,79,57,68.0,-0.21875,5,4
2019-06-01,0.4,5.0,11.0,10.0,0.05,46.0,22.0,20.0,11.8,49.0,1.0,1.0,49.0,84,62,73.0,-0.020000000000000018,6,5
2019-06-02,0.3,3.0,13.0,12.0,0.04,37.0,13.0,12.0,13.1,53.0,0.0,0.0,53.0,68,57,62.5,0.08163265306122458,6,6
2019-06-03,0.3,3.0,,,0.031,29.0,11.0,10.0,4.2,18.0,3.0,4.0,29.0,62,50,56.0,-0.4528301886792453,6,0
2019-06-04,0.3,3.0,27.0,25.0,0.052,48.0,47.0,44.0,13.2,53.0,2.0,3.0,53.0,75,50,62.5,0.8275862068965518,6,1
2019-06-05,0.4,5.0,21.0,20.0,0.045,42.0,26.0,24.0,19.2,66.0,1.0,1.0,66.0,77,63,70.0,0.24528301886792447,6,2
2019-06-06,0.2,2.0,16.0,15.0,0.035,32.0,15.0,14.0,15.8,59.0,0.0,0.0,59.0,70,58,64.0,-0.10606060606060608,6,3
2019-06-07,0.5,6.0,34.0,32.0,0.047,44.0,23.0,21.0,17.9,63.0,0.0,0.0,63.0,74,55,64.5,0.06779661016949157,6,4
2019-06-08,0.2,2.0,21.0,20.0,0.045,42.0,17.0,16.0,8.5,35.0,0.0,0.0,42.0,83,64,73.5,-0.33333333333333337,6,5
2019-06-09,0.2,2.0,6.0,6.0,0.044,41.0,25.0,23.0,9.0,38.0,1.0,1.0,41.0,83,70,76.5,-0.023809523809523836,6,6
2019-06-10,0.3,3.0,17.0,16.0,0.029,27.0,18.0,17.0,7.9,33.0,0.0,0.0,33.0,75,56,65.5,-0.19512195121951215,6,0
2019-06-11,0.2,2.0,23.0,22.0,0.045,42.0,17.0,16.0,4.2,18.0,1.0,1.0,42.0,75,50,62.5,0.2727272727272727,6,1
2019-06-12,0.3,3.0,26.0,25.0,0.051,47.0,48.0,44.0,13.6,54.0,4.0,6.0,54.0,77,55,66.0,0.2857142857142858,6,2
2019-06-13,0.3,3.0,18.0,17.0,0.039,36.0,12.0,11.0,10.6,44.0,1.0,1.0,44.0,70,56,63.0,-0.18518518518518523,6,3
2019-06-14,0.2,2.0,16.0,15.0,0.042,39.0,12.0,11.0,5.9,25.0,3.0,4.0,39.0,74,50,62.0,-0.11363636363636365,6,4
2019-06-15,0.2,2.0,12.0,11.0,0.037,34.0,16.0,15.0,10.5,44.0,4.0,6.0,44.0,70,64,67.0,0.1282051282051282,6,5
2019-06-16,0.2,2.0,13.0,12.0,0.026,24.0,8.0,7.0,8.7,36.0,0.0,0.0,36.0,74,60,67.0,-0.18181818181818177,6,6
2019-06-17,0.3,3.0,19.0,18.0,0.03,28.0,14.0,13.0,12.2,51.0,0.0,0.0,51.0,71,62,66.5,0.41666666666666674,6,0
2019-06-18,0.3,3.0,29.0,27.0,0.042,39.0,17.0,16.0,11.2,47.0,0.0,0.0,47.0,76,63,69.5,-0.07843137254901966,6,1
2019-06-19,0.4,5.0,35.0,33.0,0.045,42.0,25.0,23.0,17.5,62.0,0.0,0.0,62.0,79,60,69.5,0.31914893617021267,6,2
2019-06-20,0.3,3.0,23.0,22.0,0.034,31.0,13.0,12.0,13.9,55.0,0.0,0.0,55.0,71,61,66.0,-0.11290322580645162,6,3
2019-06-21,0.2,2.0,19.0,18.0,0.041,38.0,15.0,14.0,5.7,24.0,1.0,1.0,38.0,76,59,67.5,-0.3090909090909091,6,4
2019-06-22,0.3,3.0,20.0,19.0,0.028,26.0,12.0,11.0,5.9,25.0,0.0,0.0,26.0,75,55,65.0,-0.3157894736842105,6,5
2019-06-23,0.4,5.0,20.0,19.0,0.046,43.0,23.0,21.0,12.7,52.0,4.0,6.0,52.0,82,53,67.5,1.0,6,6
2019-06-24,0.3,3.0,14.0,13.0,0.04,37.0,34.0,31.0,9.4,39.0,2.0,3.0,39.0,85,70,77.5,-0.25,6,0
2019-06-25,0.2,2.0,15.0,14.0,0.054,50.0,16.0,15.0,2.8,12.0,0.0,0.0,50.0,85,66,75.5,0.28205128205128216,6,1
2019-06-26,0.2,2.0,41.0,39.0,0.062,74.0,36.0,33.0,7.6,32.0,2.0,3.0,74.0,89,70,79.5,0.48,6,2
2019-06-27,0.6,7.0,36.0,34.0,0.057,58.0,50.0,46.0,14.6,56.0,0.0,0.0,58.0,88,69,78.5,-0.21621621621621623,6,3
2019-06-28,0.4,5.0,30.0,28.0,0.066,87.0,44.0,41.0,18.9,65.0,2.0,3.0,87.0,90,68,79.0,0.5,6,4
2019-06-29,0.2,2.0,15.0,14.0,0.068,93.0,22.0,20.0,10.0,42.0,0.0,0.0,93.0,89,71,80.0,0.06896551724137923,6,5
2019-06-30,0.4,5.0,16.0,15.0,0.036,33.0,12.0,11.0,7.3,30.0,0.0,0.0,33.0,80,66,73.0,-0.6451612903225806,6,6
2019-07-01,0.4,5.0,,,0.052,48.0,38.0,35.0,9.6,40.0,3.0,4.0,48.0,88,59,73.5,0.4545454545454546,7,0
2019-07-02,0.2,2.0,,,0.066,87.0,27.0,25.0,11.7,49.0,,,87.0,91,71,81.0,0.8125,7,1
2019-07-03,0.3,3.0,,,0.052,48.0,19.0,18.0,9.5,40.0,0.0,0.0,48.0,85,71,78.0,-0.4482758620689655,7,2
2019-07-04,0.4,5.0,17.0,16.0,0.048,44.0,30.0,28.0,28.1,85.0,0.0,0.0,85.0,88,73,80.5,0.7708333333333333,7,3
2019-07-05,0.5,6.0,21.0,20.0,0.045,42.0,36.0,33.0,17.8,63.0,4.0,6.0,63.0,92,74,83.0,-0.2588235294117647,7,4
2019-07-06,0.4,5.0,20.0,19.0,0.058,61.0,21.0,19.0,13.9,55.0,1.0,1.0,61.0,90,73,81.5,-0.031746031746031744,7,5
2019-07-07,0.3,3.0,6.0,6.0,0.031,29.0,15.0,14.0,9.9,41.0,0.0,0.0,41.0,82,72,77.0,-0.3278688524590164,7,6
2019-07-08,0.2,2.0,15.0,14.0,0.032,30.0,13.0,12.0,4.4,18.0,0.0,0.0,30.0,79,66,72.5,-0.2682926829268293,7,0
2019-07-09,0.3,3.0,19.0,18.0,0.044,41.0,20.0,19.0,7.1,30.0,1.0,1.0,41.0,83,58,70.5,0.3666666666666667,7,1
2019-07-10,0.5,6.0,23.0,22.0,0.066,87.0,45.0,42.0,16.7,61.0,2.0,3.0,87.0,93,70,81.5,1.1219512195121952,7,2
2019-07-11,0.4,5.0,22.0,21.0,0.058,61.0,26.0,24.0,9.8,41.0,1.0,1.0,61.0,89,71,80.0,-0.29885057471264365,7,3
2019-07-12,0.4,5.0,26.0,25.0,0.041,38.0,14.0,13.0,5.1,21.0,0.0,0.0,38.0,79,65,72.0,-0.3770491803278688,7,4
2019-07-13,0.5,6.0,22.0,21.0,0.067,90.0,41.0,38.0,14.8,57.0,4.0,6.0,90.0,92,63,77.5,1.3684210526315788,7,5
2019-07-14,0.4,5.0,23.0,22.0,0.042,39.0,11.0,10.0,5.0,21.0,2.0,3.0,39.0,82,65,73.5,-0.5666666666666667,7,6
2019-07-15,0.4,5.0,24.0,23.0,0.065,84.0,47.0,44.0,13.4,54.0,4.0,6.0,84.0,92,61,76.5,1.1538461538461537,7,0
2019-07-16,0.3,3.0,16.0,15.0,0.034,31.0,26.0,24.0,8.6,36.0,0.0,0.0,36.0,89,73,81.0,-0.5714285714285714,7,1
2019-07-17,0.3,3.0,13.0,12.0,0.037,34.0,14.0,13.0,4.4,18.0,0.0,0.0,34.0,84,72,78.0,-0.05555555555555558,7,2
2019-07-18,0.4,5.0,22.0,21.0,0.053,49.0,27.0,25.0,9.0,38.0,6.0,9.0,49.0,90,69,79.5,0.4411764705882353,7,3
2019-07-19,0.2,2.0,9.0,8.0,0.039,36.0,26.0,24.0,11.9,50.0,,,50.0,94,78,86.0,0.020408163265306145,7,4
2019-07-20,0.3,3.0,8.0,8.0,0.048,44.0,21.0,19.0,9.5,40.0,,,44.0,95,77,86.0,-0.12,7,5
2019-07-21,0.2,2.0,9.0,8.0,0.045,42.0,10.0,9.0,4.2,18.0,1.0,1.0,42.0,88,70,79.0,-0.045454545454545414,7,6
2019-07-22,0.2,2.0,13.0,12.0,,,10.0,9.0,5.0,21.0,1.0,1.0,21.0,77,66,71.5,-0.5,7,0
2019-07-23,0.1,1.0,7.0,7.0,0.045,42.0,10.0,9.0,4.7,20.0,3.0,4.0,42.0,77,65,71.0,1.0,7,1
2019-07-24,0.2,2.0,21.0,20.0,0.039,36.0,13.0,12.0,6.1,25.0,1.0,1.0,36.0,76,62,69.0,-0.1428571428571429,7,2
2019-07-25,0.4,5.0,25.0,24.0,0.048,44.0,37.0,34.0,10.8,45.0,2.0,3.0,45.0,82,60,71.0,0.25,7,3
2019-07-26,0.5,6.0,26.0,25.0,0.058,61.0,43.0,40.0,18.2,64.0,8.0,11.0,64.0,84,62,73.0,0.4222222222222223,7,4
2019-07-27,0.4,5.0,23.0,22.0,0.056,54.0,33.0,31.0,23.3,75.0,3.0,4.0,75.0,87,65,76.0,0.171875,7,5
2019-07-28,0.2,2.0,4.0,4.0,0.056,54.0,22.0,20.0,14.9,57.0,1.0,1.0,57.0,89,73,81.0,-0.24,7,6
2019-07-29,0.3,3.0,10.0,9.0,0.051,47.0,29.0,27.0,14.1,55.0,1.0,1.0,55.0,90,72,81.0,-0.03508771929824561,7,0
2019-07-30,0.3,3.0,26.0,25.0,0.044,41.0,23.0,21.0,6.6,28.0,1.0,1.0,41.0,85,71,78.0,-0.2545454545454545,7,1
2019-07-31,0.4,5.0,19.0,18.0,,,24.0,22.0,8.8,37.0,1.0,1.0,37.0,81,66,73.5,-0.09756097560975607,7,2
2019-08-01,,,25.0,24.0,0.047,44.0,23.0,21.0,7.8,33.0,1.0,1.0,44.0,82,62,72.0,0.18918918918918926,8,3
2019-08-02,,,35.0,33.0,0.051,47.0,31.0,29.0,12.1,51.0,1.0,1.0,51.0,82,62,72.0,0.15909090909090917,8,4
2019-08-03,,,35.0,33.0,0.054,50.0,48.0,44.0,14.4,56.0,3.0,4.0,56.0,84,61,72.5,0.0980392156862746,8,5
2019-08-04,,,20.0,19.0,0.065,84.0,37.0,34.0,14.4,56.0,5.0,7.0,84.0,88,62,75.0,0.5,8,6
2019-08-05,,,26.0,25.0,,,52.0,48.0,18.3,64.0,11.0,16.0,64.0,87,65,76.0,-0.23809523809523814,8,0
2019-08-06,0.4,5.0,24.0,23.0,0.044,41.0,26.0,24.0,11.6,48.0,1.0,1.0,48.0,88,69,78.5,-0.25,8,1
2019-08-07,0.3,3.0,,,0.052,48.0,18.0,17.0,12.7,52.0,1.0,1.0,52.0,82,67,74.5,0.08333333333333326,8,2
2019-08-08,0.3,3.0,17.0,16.0,0.043,40.0,16.0,15.0,7.4,31.0,2.0,3.0,40.0,83,67,75.0,-0.23076923076923073,8,3
2019-08-09,0.3,3.0,8.0,8.0,0.04,37.0,10.0,9.0,4.6,19.0,1.0,1.0,37.0,80,62,71.0,-0.07499999999999996,8,4
2019-08-10,0.3,3.0,23.0,22.0,0.039,36.0,16.0,15.0,5.7,24.0,2.0,3.0,36.0,79,61,70.0,-0.027027027027026973,8,5
2019-08-11,0.3,3.0,16.0,15.0,0.054,50.0,25.0,23.0,12.0,50.0,6.0,9.0,50.0,83,59,71.0,0.38888888888888884,8,6
2019-08-12,0.5,6.0,29.0,27.0,0.045,42.0,46.0,43.0,13.0,53.0,4.0,6.0,53.0,82,65,73.5,0.06000000000000005,8,0
2019-08-13,0.5,6.0,20.0,19.0,0.049,45.0,22.0,20.0,14.5,56.0,1.0,1.0,56.0,78,70,74.0,0.05660377358490565,8,1
2019-08-14,0.3,3.0,12.0,11.0,0.038,35.0,18.0,17.0,8.9,37.0,1.0,1.0,37.0,81,65,73.0,-0.3392857142857143,8,2
2019-08-15,0.4,5.0,24.0,23.0,0.041,38.0,29.0,27.0,12.2,51.0,2.0,3.0,51.0,83,65,74.0,0.3783783783783783,8,3
2019-08-16,0.3,3.0,22.0,21.0,0.049,45.0,20.0,19.0,12.2,51.0,3.0,4.0,51.0,82,69,75.5,0.0,8,4
2019-08-17,0.4,5.0,29.0,27.0,0.048,44.0,27.0,25.0,13.3,54.0,14.0,20.0,54.0,87,69,78.0,0.05882352941176472,8,5
2019-08-18,0.4,5.0,16.0,15.0,0.047,44.0,20.0,19.0,9.4,39.0,3.0,4.0,44.0,91,68,79.5,-0.18518518518518523,8,6
2019-08-19,0.3,3.0,22.0,21.0,0.052,48.0,13.0,12.0,4.0,17.0,2.0,3.0,48.0,84,66,75.0,0.09090909090909083,8,0
2019-08-20,0.4,5.0,30.0,28.0,0.056,54.0,34.0,31.0,11.8,49.0,2.0,3.0,54.0,90,68,79.0,0.125,8,1
2019-08-21,0.2,2.0,13.0,12.0,0.049,45.0,17.0,16.0,9.3,39.0,2.0,3.0,45.0,86,72,79.0,-0.16666666666666663,8,2
2019-08-22,0.3,3.0,15.0,14.0,0.026,24.0,7.0,6.0,5.0,21.0,1.0,1.0,24.0,76,65,70.5,-0.4666666666666667,8,3
2019-08-23,0.3,3.0,15.0,14.0,0.028,26.0,7.0,6.0,3.2,13.0,1.0,1.0,26.0,75,62,68.5,0.08333333333333326,8,4
2019-08-24,0.3,3.0,12.0,11.0,0.029,27.0,7.0,6.0,4.3,18.0,1.0,1.0,27.0,74,62,68.0,0.03846153846153855,8,5
2019-08-25,0.2,2.0,8.0,8.0,0.042,39.0,11.0,10.0,4.5,19.0,1.0,1.0,39.0,79,58,68.5,0.4444444444444444,8,6
2019-08-26,0.3,3.0,13.0,12.0,0.039,36.0,30.0,28.0,7.6,32.0,1.0,1.0,36.0,80,62,71.0,-0.07692307692307687,8,0
2019-08-27,0.6,7.0,,,0.013,12.0,18.0,17.0,6.8,28.0,1.0,1.0,28.0,75,67,71.0,-0.2222222222222222,8,1
2019-08-28,0.3,3.0,,,0.036,33.0,16.0,15.0,6.3,26.0,1.0,1.0,33.0,80,62,71.0,0.1785714285714286,8,2
2019-08-29,0.3,3.0,,,0.039,36.0,23.0,21.0,8.6,36.0,1.0,1.0,36.0,81,57,69.0,0.09090909090909083,8,3
2019-08-30,0.4,5.0,,,0.05,46.0,19.0,18.0,6.8,28.0,1.0,1.0,46.0,80,62,71.0,0.2777777777777777,8,4
2019-08-31,0.4,5.0,,,0.033,31.0,10.0,9.0,4.5,19.0,1.0,1.0,31.0,76,58,67.0,-0.32608695652173914,8,5
2019-09-01,0.3,3.0,,,0.036,33.0,22.0,20.0,10.5,44.0,1.0,1.0,44.0,79,63,71.0,0.4193548387096775,9,6
2019-09-02,0.4,5.0,,,0.044,41.0,15.0,14.0,9.7,40.0,1.0,1.0,41.0,81,66,73.5,-0.06818181818181823,9,0
2019-09-03,0.4,5.0,,,0.038,35.0,40.0,37.0,9.8,41.0,1.0,1.0,41.0,83,61,72.0,0.0,9,1
2019-09-04,0.3,3.0,,,0.031,29.0,18.0,17.0,6.0,25.0,0.0,0.0,29.0,77,58,67.5,-0.29268292682926833,9,2
2019-09-05,0.3,3.0,,,0.034,31.0,26.0,24.0,9.1,38.0,2.0,3.0,38.0,74,52,63.0,0.31034482758620685,9,3
2019-09-06,0.5,6.0,30.0,28.0,0.044,41.0,45.0,42.0,12.6,52.0,5.0,7.0,52.0,76,50,63.0,0.368421052631579,9,4
2019-09-07,0.4,5.0,30.0,28.0,0.042,39.0,25.0,23.0,12.7,52.0,1.0,1.0,52.0,76,60,68.0,0.0,9,5
2019-09-08,0.3,3.0,18.0,17.0,0.027,25.0,13.0,12.0,6.4,27.0,0.0,0.0,27.0,75,61,68.0,-0.4807692307692307,9,6
2019-09-09,0.2,2.0,18.0,17.0,0.03,28.0,17.0,16.0,6.1,25.0,0.0,0.0,28.0,78,61,69.5,0.03703703703703698,9,0
2019-09-10,0.4,5.0,25.0,24.0,0.058,61.0,56.0,51.0,12.8,52.0,,,61.0,91,60,75.5,1.1785714285714284,9,1
2019-09-11,0.4,5.0,25.0,24.0,0.047,44.0,34.0,31.0,12.9,53.0,,,53.0,94,71,82.5,-0.1311475409836066,9,2
2019-09-12,0.3,3.0,,,0.03,28.0,11.0,10.0,5.7,24.0,0.0,0.0,28.0,78,66,72.0,-0.4716981132075472,9,3
2019-09-13,0.3,3.0,11.0,10.0,,,43.0,40.0,12.2,51.0,3.0,4.0,51.0,92,66,79.0,0.8214285714285714,9,4
2019-09-14,0.3,3.0,21.0,20.0,0.04,37.0,18.0,17.0,2.8,12.0,2.0,3.0,37.0,78,62,70.0,-0.27450980392156865,9,5
2019-09-15,0.4,5.0,19.0,18.0,0.031,29.0,40.0,37.0,11.8,49.0,11.0,16.0,49.0,77,59,68.0,0.32432432432432434,9,6
2019-09-16,0.3,3.0,24.0,23.0,0.043,40.0,24.0,22.0,8.6,36.0,2.0,3.0,40.0,81,65,73.0,-0.18367346938775508,9,0
2019-09-17,0.3,3.0,14.0,13.0,0.035,32.0,14.0,13.0,5.2,22.0,0.0,0.0,32.0,77,63,70.0,-0.19999999999999996,9,1
2019-09-18,0.2,2.0,27.0,25.0,0.042,39.0,28.0,26.0,6.4,27.0,3.0,4.0,39.0,81,59,70.0,0.21875,9,2
2019-09-19,0.3,3.0,23.0,22.0,0.054,50.0,47.0,44.0,11.8,49.0,3.0,4.0,50.0,82,59,70.5,0.28205128205128216,9,3
2019-09-20,0.3,3.0,23.0,22.0,0.055,51.0,49.0,45.0,16.3,60.0,3.0,4.0,60.0,87,61,74.0,0.19999999999999996,9,4
2019-09-21,0.4,5.0,23.0,22.0,0.065,84.0,52.0,48.0,32.0,93.0,5.0,7.0,93.0,90,66,78.0,0.55,9,5
2019-09-22,0.3,3.0,16.0,15.0,0.057,58.0,43.0,40.0,16.1,59.0,1.0,1.0,59.0,91,72,81.5,-0.3655913978494624,9,6
2019-09-23,0.2,2.0,8.0,8.0,0.04,37.0,14.0,13.0,5.1,21.0,0.0,0.0,37.0,80,66,73.0,-0.3728813559322034,9,0
2019-09-24,0.3,3.0,32.0,30.0,0.039,36.0,15.0,14.0,4.0,17.0,2.0,3.0,36.0,79,54,66.5,-0.027027027027026973,9,1
2019-09-25,0.3,3.0,27.0,25.0,0.05,46.0,49.0,45.0,9.2,38.0,6.0,9.0,46.0,83,57,70.0,0.2777777777777777,9,2
2019-09-26,0.2,2.0,31.0,29.0,0.04,37.0,19.0,18.0,5.9,25.0,1.0,1.0,37.0,75,51,63.0,-0.19565217391304346,9,3
2019-09-27,0.4,5.0,29.0,27.0,0.049,45.0,50.0,46.0,9.9,41.0,20.0,29.0,46.0,85,48,66.5,0.2432432432432432,9,4
2019-09-28,0.2,2.0,18.0,17.0,0.041,38.0,15.0,14.0,4.1,17.0,2.0,3.0,38.0,84,66,75.0,-0.17391304347826086,9,5
2019-09-29,0.2,2.0,15.0,14.0,0.028,26.0,9.0,8.0,3.6,15.0,0.0,0.0,26.0,72,65,68.5,-0.3157894736842105,9,6
2019-09-30,0.4,5.0,19.0,18.0,0.037,34.0,27.0,25.0,11.6,48.0,2.0,3.0,48.0,85,66,75.5,0.8461538461538463,9,0
2019-10-01,0.4,5.0,30.0,28.0,0.04,37.0,40.0,37.0,12.3,51.0,,,51.0,93,70,81.5,0.0625,10,1
2019-10-02,0.2,2.0,18.0,17.0,0.026,24.0,21.0,19.0,7.9,33.0,1.0,1.0,33.0,84,64,74.0,-0.3529411764705882,10,2
2019-10-03,0.4,5.0,10.0,9.0,0.022,20.0,15.0,14.0,10.2,43.0,0.0,0.0,43.0,84,62,73.0,0.303030303030303,10,3
2019-10-04,0.2,2.0,7.0,7.0,0.025,23.0,5.0,5.0,3.3,14.0,0.0,0.0,23.0,63,51,57.0,-0.4651162790697675,10,4
2019-10-05,0.2,2.0,11.0,10.0,0.035,32.0,11.0,10.0,3.1,13.0,,,32.0,70,44,57.0,0.3913043478260869,10,5
2019-10-06,0.3,3.0,10.0,9.0,0.037,34.0,19.0,18.0,8.8,37.0,6.0,9.0,37.0,75,59,67.0,0.15625,10,6
2019-10-07,0.3,3.0,22.0,21.0,0.019,18.0,16.0,15.0,7.3,30.0,0.0,0.0,30.0,65,50,57.5,-0.18918918918918914,10,0
2019-10-08,0.4,5.0,16.0,15.0,0.034,31.0,28.0,26.0,12.0,50.0,5.0,7.0,50.0,72,43,57.5,0.6666666666666667,10,1
2019-10-09,0.3,3.0,20.0,19.0,,,23.0,21.0,6.6,28.0,1.0,1.0,28.0,73,47,60.0,-0.43999999999999995,10,2
2019-10-10,0.3,3.0,26.0,25.0,0.034,31.0,32.0,30.0,8.2,34.0,2.0,3.0,34.0,77,46,61.5,0.2142857142857142,10,3
2019-10-11,0.3,3.0,24.0,23.0,0.043,40.0,46.0,43.0,9.7,40.0,1.0,1.0,43.0,82,60,71.0,0.2647058823529411,10,4
2019-10-12,0.4,5.0,15.0,14.0,0.032,30.0,8.0,7.0,6.0,25.0,11.0,16.0,30.0,66,43,54.5,-0.3023255813953488,10,5
2019-10-13,0.4,5.0,14.0,13.0,0.041,38.0,11.0,10.0,3.7,15.0,0.0,0.0,38.0,68,43,55.5,0.2666666666666666,10,6
2019-10-14,0.2,2.0,21.0,20.0,0.028,26.0,16.0,15.0,5.0,21.0,0.0,0.0,26.0,58,42,50.0,-0.3157894736842105,10,0
2019-10-15,0.3,3.0,21.0,20.0,0.04,37.0,36.0,33.0,,,3.0,4.0,37.0,71,36,53.5,0.42307692307692313,10,1
2019-10-16,0.2,2.0,11.0,10.0,0.028,26.0,11.0,10.0,,,7.0,10.0,26.0,65,47,56.0,-0.29729729729729726,10,2
2019-10-17,0.1,1.0,7.0,7.0,0.028,26.0,9.0,8.0,,,0.0,0.0,26.0,53,47,50.0,0.0,10,3
2019-10-18,0.5,6.0,24.0,23.0,0.025,23.0,11.0,10.0,,,0.0,0.0,23.0,57,41,49.0,-0.11538461538461542,10,4
2019-10-19,0.5,6.0,23.0,22.0,0.032,30.0,24.0,22.0,,,2.0,3.0,30.0,66,37,51.5,0.30434782608695654,10,5
2019-10-20,0.4,5.0,31.0,29.0,0.041,38.0,28.0,26.0,,,3.0,4.0,38.0,72,46,59.0,0.2666666666666666,10,6
2019-10-21,0.5,6.0,27.0,25.0,0.038,35.0,41.0,38.0,,,7.0,10.0,38.0,75,50,62.5,0.0,10,0
2019-10-22,0.2,2.0,17.0,16.0,0.033,31.0,17.0,16.0,,,0.0,0.0,31.0,67,50,58.5,-0.1842105263157895,10,1
2019-10-23,0.2,2.0,11.0,10.0,0.032,30.0,21.0,19.0,9.3,39.0,5.0,7.0,39.0,62,45,53.5,0.25806451612903225,10,2
2019-10-24,0.3,3.0,,,0.03,28.0,19.0,18.0,9.9,41.0,0.0,0.0,41.0,65,49,57.0,0.05128205128205132,10,3
2019-10-25,0.3,3.0,27.0,25.0,0.026,24.0,30.0,28.0,20.9,70.0,2.0,3.0,70.0,57,43,50.0,0.7073170731707317,10,4
2019-10-26,0.5,6.0,20.0,19.0,0.027,25.0,16.0,15.0,18.6,65.0,0.0,0.0,65.0,58,42,50.0,-0.0714285714285714,10,5
2019-10-27,0.2,2.0,18.0,17.0,0.028,26.0,11.0,10.0,9.6,40.0,,,40.0,63,43,53.0,-0.3846153846153846,10,6
2019-10-28,0.6,7.0,40.0,38.0,0.032,30.0,36.0,33.0,,,5.0,7.0,38.0,68,39,53.5,-0.050000000000000044,10,0
2019-10-29,0.7,8.0,30.0,28.0,,,31.0,29.0,,,0.0,0.0,29.0,63,42,52.5,-0.23684210526315785,10,1
2019-10-30,0.4,5.0,19.0,18.0,0.009,8.0,17.0,16.0,15.4,58.0,0.0,0.0,58.0,64,52,58.0,1.0,10,2
2019-10-31,0.3,3.0,15.0,14.0,0.021,19.0,9.0,8.0,12.3,51.0,0.0,0.0,51.0,65,36,50.5,-0.12068965517241381,10,3
2019-11-01,0.3,3.0,22.0,21.0,0.021,19.0,13.0,12.0,12.4,52.0,0.0,0.0,52.0,41,31,36.0,0.019607843137254832,11,4
2019-11-02,0.3,3.0,18.0,17.0,0.023,21.0,13.0,12.0,17.7,63.0,6.0,9.0,63.0,47,33,40.0,0.21153846153846145,11,5
2019-11-03,0.2,2.0,14.0,13.0,0.026,24.0,9.0,8.0,10.3,43.0,1.0,1.0,43.0,48,34,41.0,-0.31746031746031744,11,6
2019-11-04,0.3,3.0,22.0,21.0,0.032,30.0,29.0,27.0,12.0,50.0,8.0,11.0,50.0,59,43,51.0,0.16279069767441867,11,0
2019-11-05,0.2,2.0,20.0,19.0,0.029,27.0,14.0,13.0,12.7,52.0,0.0,0.0,52.0,53,34,43.5,0.040000000000000036,11,1
2019-11-06,0.4,5.0,23.0,22.0,0.024,22.0,22.0,20.0,,,2.0,3.0,22.0,50,30,40.0,-0.5769230769230769,11,2
2019-11-07,0.4,5.0,10.0,9.0,0.032,30.0,8.0,7.0,,,0.0,0.0,30.0,48,33,40.5,0.36363636363636354,11,3
2019-11-08,0.3,3.0,23.0,22.0,0.026,24.0,9.0,8.0,,,3.0,4.0,24.0,38,24,31.0,-0.19999999999999996,11,4
2019-11-09,0.5,6.0,24.0,23.0,0.026,24.0,12.0,11.0,,,3.0,4.0,24.0,40,24,32.0,0.0,11,5
2019-11-10,0.3,3.0,13.0,12.0,0.023,21.0,18.0,17.0,,,2.0,3.0,21.0,54,38,46.0,-0.125,11,6
2019-11-11,0.3,3.0,18.0,17.0,0.029,27.0,7.0,6.0,,,0.0,0.0,27.0,45,33,39.0,0.2857142857142858,11,0
2019-11-12,0.2,2.0,7.0,7.0,0.031,29.0,12.0,11.0,2.3,10.0,0.0,0.0,29.0,33,22,27.5,0.07407407407407418,11,1
2019-11-13,0.4,5.0,18.0,17.0,0.029,27.0,18.0,17.0,6.4,27.0,5.0,7.0,27.0,28,13,20.5,-0.06896551724137934,11,2
2019-11-14,0.4,5.0,20.0,19.0,0.022,20.0,17.0,16.0,11.8,49.0,1.0,1.0,49.0,37,27,32.0,0.8148148148148149,11,3
2019-11-15,0.3,3.0,14.0,13.0,0.032,30.0,17.0,16.0,18.1,64.0,2.0,3.0,64.0,38,29,33.5,0.30612244897959173,11,4
2019-11-16,0.3,3.0,23.0,22.0,0.036,33.0,8.0,7.0,3.1,13.0,0.0,0.0,33.0,40,30,35.0,-0.484375,11,5
2019-11-17,0.3,3.0,18.0,17.0,0.03,28.0,18.0,17.0,8.5,35.0,3.0,4.0,35.0,49,27,38.0,0.06060606060606055,11,6
2019-11-18,0.7,8.0,33.0,31.0,0.015,14.0,31.0,29.0,12.4,52.0,2.0,3.0,52.0,53,33,43.0,0.48571428571428577,11,0
2019-11-19,0.7,8.0,26.0,25.0,0.004,4.0,22.0,20.0,33.3,96.0,0.0,0.0,96.0,43,30,36.5,0.8461538461538463,11,1
2019-11-20,0.3,3.0,,,0.026,24.0,16.0,15.0,15.5,58.0,0.0,0.0,58.0,45,37,41.0,-0.39583333333333337,11,2
2019-11-21,0.3,3.0,,,0.024,22.0,32.0,30.0,15.3,58.0,7.0,10.0,58.0,54,35,44.5,0.0,11,3
2019-11-22,0.3,3.0,24.0,23.0,0.02,19.0,9.0,8.0,5.0,21.0,0.0,0.0,23.0,53,27,40.0,-0.603448275862069,11,4
